%STUDENT - TEACHER RATIO
0.05

%nSchoolBoards in use
16

%SCHOOLID	LEVEL	NAME	SCHOOLBOARD	BOARDID	ENROLMENT
2690	2	Portage_Trail_Community_Junior_School	Toronto_DSB	14	695
2691	2	Charles_E_Webster_Public_School	Toronto_DSB	14	381
2692	2	J_R_Wilcox_Community_School	Toronto_DSB	14	271
2693	2	Forest_Hill_Junior_and_Senior_Public_School	Toronto_DSB	14	541
2694	2	Cedarvale_Community_School	Toronto_DSB	14	216
2695	2	Davisville_Junior_Public_School	Toronto_DSB	14	282
2696	2	Warden_Avenue_Public_School	Toronto_DSB	14	359
2697	2	Birch_Cliff_Heights_Public_School	Toronto_DSB	14	253
2698	2	Cliffside_Public_School	Toronto_DSB	14	141
2699	2	Regent_Heights_Public_School	Toronto_DSB	14	393
2700	2	J_G_Workman_Public_School	Toronto_DSB	14	225
2701	2	Bessborough_Drive_Elementary_and_Middle_School	Toronto_DSB	14	451
2702	2	Danforth_Gardens_Public_School	Toronto_DSB	14	458
2703	2	Chine_Drive_Public_School	Toronto_DSB	14	168
2704	2	John_A_Leslie_Public_School	Toronto_DSB	14	326
2705	2	Maple_Leaf_Public_School	Toronto_DSB	14	321
2706	2	Northlea_Elementary_and_Middle_School	Toronto_DSB	14	893
2707	2	Clairlea_Public_School	Toronto_DSB	14	510
2708	2	General_Brock_Public_School	Toronto_DSB	14	386
2709	2	Sunny_View_Junior_and_Senior_Public_School	Toronto_DSB	14	134
2710	2	Fairmount_Public_School	Toronto_DSB	14	279
2711	2	West_Humber_Junior_Middle_School	Toronto_DSB	14	514
2712	2	The_Elms_Junior_Middle_School	Toronto_DSB	14	594
2713	2	Anson_Park_Public_School	Toronto_DSB	14	211
2714	2	Bedford_Park_Public_School	Toronto_DSB	14	485
2715	2	Ledbury_Park_Elementary_and_Middle_School	Toronto_DSB	14	494
2716	2	Park_Lane_Public_School	Toronto_DSB	14	69
2717	2	Albion_Heights_Junior_Middle_School	Toronto_DSB	14	433
2718	2	Greenholme_Junior_Middle_School	Toronto_DSB	14	497
2719	2	Elmbank_Junior_Middle_Academy	Toronto_DSB	14	556
2720	2	George_Peck_Public_School	Toronto_DSB	14	252
2721	2	Ionview_Public_School	Toronto_DSB	14	393
2722	2	Gulfstream_Public_School	Toronto_DSB	14	435
2723	2	Faywood_Arts-Based_Curriculum_School	Toronto_DSB	14	400
2724	2	Wexford_Public_School	Toronto_DSB	14	422
2725	2	Beaumonde_Heights_Junior_Middle_School	Toronto_DSB	14	673
2726	2	John_McCrae_Public_School	Toronto_DSB	14	260
2727	2	Scarborough_Village_Public_School	Toronto_DSB	14	182
2728	2	Sheppard_Public_School	Toronto_DSB	14	704
2729	2	General_Crerar_Public_School	Toronto_DSB	14	275
2730	2	Knob_Hill_Public_School	Toronto_DSB	14	466
2731	2	Cedarbrook_Public_School	Toronto_DSB	14	315
2732	2	Dublin_Heights_Elementary_and_Middle_School	Toronto_DSB	14	525
2733	2	Dorset_Park_Public_School	Toronto_DSB	14	269
2734	2	St_Andrew's_Junior_High_School	Toronto_DSB	14	540
2735	2	Buchanan_Public_School	Toronto_DSB	14	340
2736	2	North_Kipling_Junior_Middle_School	Toronto_DSB	14	767
2737	2	Maryvale_Public_School	Toronto_DSB	14	333
2738	2	Eastview_Public_School	Toronto_DSB	14	330
2739	2	Terraview-Willowfield_Public_School	Toronto_DSB	14	314
2740	2	Ellesmere-Statton_Public_School	Toronto_DSB	14	650
2741	2	Galloway_Road_Public_School	Toronto_DSB	14	224
2742	2	Edgewood_Public_School	Toronto_DSB	14	372
2743	2	St_Andrews_Public_School	Toronto_DSB	14	347
2744	2	Claude_Watson_School_for_the_Arts	Toronto_DSB	14	325
2745	2	St_Margaret's_Public_School	Toronto_DSB	14	385
2746	2	Shaughnessy_Public_School	Toronto_DSB	14	165
2747	2	George_B_Little_Public_School	Toronto_DSB	14	500
2748	2	West_Hill_Public_School	Toronto_DSB	14	266
2749	2	Churchill_Heights_Public_School	Toronto_DSB	14	460
2750	2	Highland_Creek_Public_School	Toronto_DSB	14	146
2751	2	R_J_Lang_Elementary_and_Middle_School	Toronto_DSB	14	531
2752	2	Highcastle_Public_School	Toronto_DSB	14	465
2753	2	Military_Trail_Public_School	Toronto_DSB	14	506
2754	2	Lester_B_Pearson_Elementary_School	Toronto_DSB	14	360
2755	2	Brooks_Road_Public_School	Toronto_DSB	14	371
2756	2	Morrish_Public_School	Toronto_DSB	14	364
2757	2	Meadowvale_Public_School	Toronto_DSB	14	319
2758	2	Lucy_Maud_Montgomery_Public_School	Toronto_DSB	14	289
2759	2	Rouge_Valley_Public_School	Toronto_DSB	14	292
2760	2	Chief_Dan_George_Public_School	Toronto_DSB	14	343
2761	2	John_G_Diefenbaker_Public_School	Toronto_DSB	14	333
2762	2	Silver_Springs_Public_School	Toronto_DSB	14	462
2763	2	Emily_Carr_Public_School	Toronto_DSB	14	450
2764	2	David_Lewis_Public_School	Toronto_DSB	14	361
2765	2	Alexander_Stirling_Public_School	Toronto_DSB	14	416
2766	2	Mary_Shadd_Public_School	Toronto_DSB	14	599
2767	2	Fleming_Public_School	Toronto_DSB	14	360
2768	2	Terry_Fox_Public_School	Toronto_DSB	14	482
2769	2	Milliken_Public_School	Toronto_DSB	14	320
2770	2	Agnes_Macphail_Public_School	Toronto_DSB	14	303
2771	2	Kennedy_Public_School	Toronto_DSB	14	511
2772	2	Heritage_Park_Public_School	Toronto_DSB	14	381
2773	2	Macklin_Public_School	Toronto_DSB	14	612
2774	2	Thomas_L_Wells_Public_School	Toronto_DSB	14	650
2775	2	Port_Royal_Public_School	Toronto_DSB	14	404
2776	2	Banting_and_Best_Public_School	Toronto_DSB	14	451
2777	2	Brookside_Public_School	Toronto_DSB	14	645
2778	3	Karen_Kain_School_of_the_Arts	Toronto_DSB	14	118
2779	3	Bloorlea_Middle_School	Toronto_DSB	14	286
2780	3	Bloordale_Middle_School	Toronto_DSB	14	394
2781	3	Queen_Alexandra_Middle_School	Toronto_DSB	14	351
2782	3	John_G_Althouse_Middle_School	Toronto_DSB	14	530
2783	3	Glen_Ames_Senior_Public_School	Toronto_DSB	14	380
2784	3	Rockcliffe_Middle_School	Toronto_DSB	14	396
2785	3	Winona_Drive_Senior_Public_School	Toronto_DSB	14	424
2786	3	Earl_Grey_Senior_Public_School	Toronto_DSB	14	503
2787	3	Westwood_Middle_School	Toronto_DSB	14	348
2788	3	Hilltop_Middle_School	Toronto_DSB	14	549
2789	3	Arlington_Middle_School	Toronto_DSB	14	295
2790	3	Fairbank_Middle_School	Toronto_DSB	14	226
2791	3	Cosburn_Middle_School	Toronto_DSB	14	577
2792	3	D_A_Morrison_Middle_School	Toronto_DSB	14	526
2793	3	Samuel_Hearne_Public_School	Toronto_DSB	14	352
2794	3	Hodgson_Senior_Public_School	Toronto_DSB	14	287
2795	3	C_R_Marchant_Middle_School	Toronto_DSB	14	437
2796	3	Gordon_A_Brown_Middle_School	Toronto_DSB	14	496
2797	3	Amesbury_Middle_School	Toronto_DSB	14	535
2798	3	Valley_Park_Middle_School	Toronto_DSB	14	1176
2799	3	Glenview_Senior_Public_School	Toronto_DSB	14	639
2800	3	Lawrence_Heights_Middle_School	Toronto_DSB	14	366
2801	3	Pierre_Laporte_Middle_School	Toronto_DSB	14	350
2802	3	Robert_Service_Senior_Public_School	Toronto_DSB	14	260
2803	3	Bliss_Carman_Senior_Public_School	Toronto_DSB	14	453
2804	3	Beverley_Heights_Middle_School	Toronto_DSB	14	475
2805	3	Don_Mills_Middle_School	Toronto_DSB	14	418
2806	3	Charles_Gordon_Senior_Public_School	Toronto_DSB	14	456
2807	3	Milne_Valley_Middle_School	Toronto_DSB	14	569
2808	3	Oakdale_Park_Middle_School	Toronto_DSB	14	640
2809	3	Humber_Summit_Middle_School	Toronto_DSB	14	608
2810	3	Smithfield_Middle_School	Toronto_DSB	14	835
2811	3	Jack_Miner_Senior_Public_School	Toronto_DSB	14	202
2812	3	Elia_Middle_School	Toronto_DSB	14	495
2813	3	Windfields_Junior_High_School	Toronto_DSB	14	574
2814	3	Tecumseh_Senior_Public_School	Toronto_DSB	14	291
2815	3	Donview_Middle_School	Toronto_DSB	14	404
2816	3	J_S_Woodsworth_Senior_Public_School	Toronto_DSB	14	389
2817	3	Brookview_Middle_School	Toronto_DSB	14	547
2818	3	Charles_H_Best_Middle_School	Toronto_DSB	14	276
2819	3	Joseph_Brant_Senior_Public_School	Toronto_DSB	14	316
2820	3	Willowdale_Middle_School	Toronto_DSB	14	422
2821	3	Bayview_Middle_School	Toronto_DSB	14	428
2822	3	Henry_Hudson_Senior_Public_School	Toronto_DSB	14	421
2823	3	Woodbine_Junior_High_School	Toronto_DSB	14	131
2824	3	Joseph_Howe_Senior_Public_School	Toronto_DSB	14	389
2825	3	Pleasant_View_Junior_High_School	Toronto_DSB	14	427
2826	3	Cummer_Valley_Middle_School	Toronto_DSB	14	591
2827	3	Sir_Alexander_Mackenzie_Senior_Public_School	Toronto_DSB	14	482
2828	3	J_B_Tyrrell_Senior_Public_School	Toronto_DSB	14	440
2829	3	Don_Valley_Junior_High_School	Toronto_DSB	14	347
2830	3	Zion_Heights_Junior_High_School	Toronto_DSB	14	522
2831	3	Henry_Kelsey_Senior_Public_School	Toronto_DSB	14	552
2832	3	Dr_Marion_Hilliard_Senior_Public_School	Toronto_DSB	14	419
2833	3	Sir_Ernest_MacMillan_Senior_Public_School	Toronto_DSB	14	372
2834	3	Highland_Junior_High_School	Toronto_DSB	14	382
2835	4	ALPHA_II_Alternative_School	Toronto_DSB	14	985
2836	4	North_East_Year-Round_Alternative_Centre	Toronto_DSB	14	294
2837	4	John_Buchan_Senior_Public_School	Toronto_DSB	14	1249
2838	4	Fisherville_Senior_Public_School	Toronto_DSB	14	290
2839	5	Lakeshore_Collegiate_Institute	Toronto_DSB	14	846
2840	5	Etobicoke_School_of_the_Arts	Toronto_DSB	14	904
2841	5	Etobicoke_Year-Round_Alternative_Centre	Toronto_DSB	14	44
2842	5	Silverthorn_Collegiate_Institute	Toronto_DSB	14	1187
2843	5	Parkdale_Collegiate_Institute	Toronto_DSB	14	673
2844	5	Burnhamthorpe_Collegiate_Institute	Toronto_DSB	14	193
2845	5	Etobicoke_Collegiate_Institute	Toronto_DSB	14	1321
2846	5	Inglenook_Community_School	Toronto_DSB	14	91
2847	5	Contact_Alternative_School	Toronto_DSB	14	226
2848	5	Heydon_Park_Secondary_School	Toronto_DSB	14	158
2849	5	The_Student_School	Toronto_DSB	14	1179
2850	5	Central_Commerce_Collegiate_Institute	Toronto_DSB	14	680
2851	5	Ursula_Franklin_Academy	Toronto_DSB	14	495
2852	5	Humberside_Collegiate_Institute	Toronto_DSB	14	1068
2853	5	Bloor_Collegiate_Institute	Toronto_DSB	14	477
2854	5	Harbord_Collegiate_Institute	Toronto_DSB	14	1033
2855	5	Central_Technical_School	Toronto_DSB	14	2001
2856	5	SEED_Alternative	Toronto_DSB	14	53
2857	5	West_End_Alternative_School	Toronto_DSB	14	135
2858	5	Runnymede_Collegiate_Institute	Toronto_DSB	14	516
2859	5	Eastdale_Collegiate_Institute	Toronto_DSB	14	211
2860	5	Jarvis_Collegiate_Institute	Toronto_DSB	14	1048
2861	5	Riverdale_Collegiate_Institute	Toronto_DSB	14	1251
2862	5	Martingrove_Collegiate_Institute	Toronto_DSB	14	1243
2863	5	Rosedale_Heights_School_of_the_Arts	Toronto_DSB	14	1017
2864	5	CALC_Secondary_School	Toronto_DSB	14	693
2865	5	Frank_Oke_Secondary_School	Toronto_DSB	14	148
2866	5	Richview_Collegiate_Institute	Toronto_DSB	14	894
2867	5	Oakwood_Collegiate_Institute	Toronto_DSB	14	751
2868	5	Monarch_Park_Collegiate_Institute	Toronto_DSB	14	816
2869	5	Eastern_Commerce_Collegiate_Institute	Toronto_DSB	14	703
2870	5	Central_Etobicoke_High_School	Toronto_DSB	14	294
2871	5	Greenwood_Secondary_School	Toronto_DSB	14	413
2872	5	Danforth_Collegiate_Institute_and_Technical_School	Toronto_DSB	14	1167
2873	5	Malvern_Collegiate_Institute	Toronto_DSB	14	999
2874	5	Kipling_Collegiate_Institute	Toronto_DSB	14	718
2875	5	George_Harvey_Collegiate_Institute	Toronto_DSB	14	836
2876	5	York_Humber_High_School	Toronto_DSB	14	198
2877	5	York_Memorial_Collegiate_Institute	Toronto_DSB	14	1150
2878	5	Vaughan_Road_Academy	Toronto_DSB	14	680
2879	5	Scarlett_Heights_Entrepreneurial_Academy	Toronto_DSB	14	562
2880	5	East_York_Collegiate_Institute	Toronto_DSB	14	1689
2881	5	East_York_Alternative_Secondary_School	Toronto_DSB	14	111
2882	5	Birchmount_Park_Collegiate_Institute	Toronto_DSB	14	1251
2883	5	School_of_Experiential_Education	Toronto_DSB	14	55
2884	5	Forest_Hill_Collegiate_Institute	Toronto_DSB	14	908
2885	5	Weston_Collegiate_Institute	Toronto_DSB	14	1264
2886	5	North_Toronto_Collegiate_Institute	Toronto_DSB	14	988
2887	5	Northern_Secondary_School	Toronto_DSB	14	1681
2888	5	Marc_Garneau_Collegiate_Institute	Toronto_DSB	14	1896
2889	5	Leaside_High_School	Toronto_DSB	14	917
2890	5	SATEC_@_W_A_Porter_Collegiate_Institute	Toronto_DSB	14	1191
2891	5	John_Polanyi_Collegiate_Institute	Toronto_DSB	14	24
2892	5	Nelson_A_Boylen_Collegiate_Institute	Toronto_DSB	14	380
2893	5	Yorkdale_Secondary_School	Toronto_DSB	14	152
2894	5	Lawrence_Park_Collegiate_Institute	Toronto_DSB	14	968
2895	5	R_H_King_Academy	Toronto_DSB	14	1305
2896	5	Sir_Sandford_Fleming_Academy	Toronto_DSB	14	381
2897	5	Thistletown_Collegiate_Institute	Toronto_DSB	14	761
2898	5	West_Humber_Collegiate_Institute	Toronto_DSB	14	1007
2899	5	Downsview_Secondary_School	Toronto_DSB	14	610
2900	5	Don_Mills_Collegiate_Institute	Toronto_DSB	14	1114
2901	5	Wexford_Collegiate_School_for_the_Arts	Toronto_DSB	14	1184
2902	5	Emery_Collegiate_Institute	Toronto_DSB	14	1032
2903	5	North_Albion_Collegiate_Institute	Toronto_DSB	14	1223
2904	5	Sir_Wilfrid_Laurier_Collegiate_Institute	Toronto_DSB	14	1285
2905	5	Winston_Churchill_Collegiate_Institute	Toronto_DSB	14	923
2906	5	York_Mills_Collegiate_Institute	Toronto_DSB	14	1232
2907	5	David_and_Mary_Thomson_Collegiate_Institute	Toronto_DSB	14	1239
2908	5	William_Lyon_Mackenzie_Collegiate_Institute	Toronto_DSB	14	1116
2909	5	Bendale_Business_&_Technical_Institute	Toronto_DSB	14	604
2910	5	Victoria_Park_Collegiate_Institute	Toronto_DSB	14	1393
2911	5	Westview_Centennial_Secondary_School	Toronto_DSB	14	1236
2912	5	Cedarbrae_Collegiate_Institute	Toronto_DSB	14	1305
2913	5	C_W_Jefferys_Collegiate_Institute	Toronto_DSB	14	882
2914	5	Maplewood_High_School	Toronto_DSB	14	294
2915	5	George_S_Henry_Academy	Toronto_DSB	14	867
2916	5	Sir_Robert_L_Borden_Business_&_Technical_Institute	Toronto_DSB	14	564
2917	5	Alternative_Scarborough_Education_1	Toronto_DSB	14	158
2918	5	Overflow_Centre	Toronto_DSB	14	96
2919	5	Earl_Haig_Secondary_School	Toronto_DSB	14	2028
2920	5	Northview_Heights_Secondary_School	Toronto_DSB	14	1256
2921	5	West_Hill_Collegiate_Institute	Toronto_DSB	14	1229
2922	5	Woburn_Collegiate_Institute	Toronto_DSB	14	1424
2923	5	Sir_Oliver_Mowat_Collegiate_Institute	Toronto_DSB	14	1160
2924	5	Georges_Vanier_Secondary_School	Toronto_DSB	14	822
2925	5	Drewry_Secondary_School	Toronto_DSB	14	134
2926	5	Sir_John_A_Macdonald_Collegiate_Institute	Toronto_DSB	14	1348
2927	5	Agincourt_Collegiate_Institute	Toronto_DSB	14	1536
2928	5	Newtonbrook_Secondary_School	Toronto_DSB	14	1140
2929	5	Sir_William_Osler_High_School	Toronto_DSB	14	324
2930	5	Delphi_Secondary_Alternative_School	Toronto_DSB	14	138
2931	5	L'Amoreaux_Collegiate_Institute	Toronto_DSB	14	954
2932	5	Lester_B_Pearson_Collegiate_Institute	Toronto_DSB	14	1224
2933	5	A_Y_Jackson_Secondary_School	Toronto_DSB	14	1182
2934	5	Albert_Campbell_Collegiate_Institute	Toronto_DSB	14	2003
2935	5	Dr_Norman_Bethune_Collegiate_Institute	Toronto_DSB	14	1342
2936	0	Our_Lady_of_the_Lake_Catholic_College_High_School	York_CDSB	15	718
2937	1	Prince_of_Peace_Catholic_Elementary_School	York_CDSB	15	307
2938	1	St_Thomas_Aquinas_Catholic_Elementary_School	York_CDSB	15	265
2939	2	St_Catherine_of_Siena_Catholic_Elementary_School	York_CDSB	15	326
2940	2	St_Peter_Catholic_Elementary_School	York_CDSB	15	418
2941	2	St_Clement_Catholic_Elementary_School	York_CDSB	15	325
2942	2	San_Marco_Catholic_Elementary_School	York_CDSB	15	377
2943	2	Immaculate_Conception_Catholic_Elementary_School	York_CDSB	15	262
2944	2	Our_Lady_of_the_Rosary_Catholic_Elementary_School	York_CDSB	15	438
2945	2	Holy_Family_Catholic_Elementary_School	York_CDSB	15	303
2946	2	St_Gabriel_the_Archangel_Catholic_Elementary_School	York_CDSB	15	452
2947	2	Blessed_Scalabrini_Catholic_Elementary_School	York_CDSB	15	258
2948	2	St_Angela_Merici_Catholic_Elementary_School	York_CDSB	15	546
2949	2	St_Margaret_Mary_Catholic_Elementary_School	York_CDSB	15	448
2950	2	St_Francis_of_Assisi_Catholic_Elementary_School	York_CDSB	15	294
2951	2	St_Joseph_The_Worker_Catholic_Elementary_School	York_CDSB	15	412
2952	2	St_John_Bosco_Catholic_Elementary_School	York_CDSB	15	476
2953	2	St_Gregory_the_Great_Catholic_Academy	York_CDSB	15	578
2954	2	St_Michael_Catholic_Academy	York_CDSB	15	407
2955	2	Our_Lady_of_Fatima_Catholic_Elementary_School	York_CDSB	15	757
2956	2	St_Clare_Catholic_Elementary_School	York_CDSB	15	557
2957	2	St_Andrew_Catholic_Elementary_School	York_CDSB	15	692
2958	2	St_Stephen_Catholic_Elementary_School	York_CDSB	15	873
2959	2	St_Padre_Pio_Catholic_Elementary_School	York_CDSB	15	604
2960	2	St_Rene_Goupil-St_Luke_Catholic_Elementary_School	York_CDSB	15	186
2961	2	Mother_Teresa_Catholic_Elementary_School	York_CDSB	15	298
2962	2	St_Anthony_Catholic_Elementary_School	York_CDSB	15	252
2963	2	St_Agnes_of_Assisi_Catholic_Elementary_School	York_CDSB	15	837
2964	2	St_Emily_Catholic_Elementary_School	York_CDSB	15	972
2965	2	St_Benedict_Catholic_Elementary_School	York_CDSB	15	299
2966	2	St_Veronica_Catholic_Elementary_School	York_CDSB	15	491
2967	2	St_Vincent_de_Paul_Catholic_Elementary_School	York_CDSB	15	356
2968	2	Father_John_Kelly_Catholic_Elementary_School	York_CDSB	15	653
2969	2	Blessed_John_Paul_II_Catholic_Elementary_School	York_CDSB	15	902
2970	2	Blessed_Trinity_Catholic_Elementary_School	York_CDSB	15	887
2971	2	St_Francis_Xavier_Catholic_Elementary_School	York_CDSB	15	387
2972	2	Our_Lady_of_Peace_Catholic_Elementary_School	York_CDSB	15	547
2973	2	St_Charles_Garnier_Catholic_Elementary_School	York_CDSB	15	330
2974	2	St_James_Catholic_Elementary_School	York_CDSB	15	701
2975	2	St_Mary_of_the_Angels_Catholic_Elementary_School	York_CDSB	15	456
2976	2	Divine_Mercy_Catholic_Elementary_School	York_CDSB	15	968
2977	2	St_David_Catholic_Elementary_School	York_CDSB	15	910
2978	2	Christ_the_King_Catholic_Elementary_School	York_CDSB	15	278
2979	2	Sir_Richard_W_Scott_Catholic_Elementary_School	York_CDSB	15	508
2980	2	St_Anne_Catholic_Elementary_School	York_CDSB	15	300
2981	2	Blessed_John_XXIII_Catholic_Elementary_School	York_CDSB	15	166
2982	2	St_Justin_Martyr_Catholic_Elementary_School	York_CDSB	15	630
2983	2	Holy_Jubilee_Catholic_Elementary_School	York_CDSB	15	945
2984	2	St_Joseph_Catholic_Elementary_School	York_CDSB	15	401
2985	2	St_Patrick_Catholic_Elementary_School	York_CDSB	15	312
2986	2	St_Matthew_Catholic_Elementary_School	York_CDSB	15	304
2987	2	St_Monica_Catholic_Elementary_School	York_CDSB	15	461
2988	2	St_Cecilia_Catholic_Elementary_School	York_CDSB	15	456
2989	2	St_Edward_Catholic_Elementary_School	York_CDSB	15	187
2990	2	St_Mary_Immaculate_Catholic_Elementary_School	York_CDSB	15	400
2991	2	St_Joseph_Catholic_Elementary_School	York_CDSB	15	419
2992	2	Kateri_Tekakwitha_Catholic_Elementary_School	York_CDSB	15	282
2993	2	St_Raphael_the_Archangel_Catholic_Elementary_School	York_CDSB	15	456
2994	2	Father_Henri_J_M_Nouwen_Catholic_Elementary_School	York_CDSB	15	542
2995	2	Our_Lady_Help_of_Christians_Catholic_Elementary_School	York_CDSB	15	557
2996	2	All_Saints_Catholic_Elementary_School	York_CDSB	15	625
2997	2	San_Lorenzo_Ruiz_Catholic_Elementary_School	York_CDSB	15	440
2998	2	Corpus_Christi_Catholic_Elementary_School	York_CDSB	15	403
2999	2	St_Mary_Catholic_Elementary_School	York_CDSB	15	640
3000	2	St_Julia_Billiart_Catholic_Elementary_School	York_CDSB	15	466
3001	2	St_Marguerite_D'Youville_Catholic_Elementary_School	York_CDSB	15	431
3002	2	Holy_Name_Catholic_Elementary_School	York_CDSB	15	307
3003	2	Father_Frederick_McGinn_Catholic_Elementary_School	York_CDSB	15	445
3004	2	Our_Lady_of_the_Annunciation_Catholic_Elementary_School	York_CDSB	15	515
3005	2	Our_Lady_of_Hope_Catholic_Elementary_School	York_CDSB	15	607
3006	2	Light_of_Christ_Catholic_Elementary_School	York_CDSB	15	438
3007	2	St_Mark_Catholic_Elementary_School	York_CDSB	15	384
3008	2	St_Brigid_Catholic_Elementary_School	York_CDSB	15	426
3009	2	St_Joseph_Catholic_Elementary_School	York_CDSB	15	277
3010	2	Holy_Spirit_Catholic_Elementary_School	York_CDSB	15	329
3011	2	St_Patrick_Catholic_Elementary_School	York_CDSB	15	276
3012	2	Our_Lady_of_Grace_Catholic_Elementary_School	York_CDSB	15	469
3013	2	St_Jerome_Catholic_Elementary_School	York_CDSB	15	532
3014	2	St_John_Chrysostom_Catholic_Elementary_School	York_CDSB	15	413
3015	2	St_Nicholas_Catholic_Elementary_School	York_CDSB	15	450
3016	2	Notre_Dame_Catholic_Elementary_School	York_CDSB	15	737
3017	2	St_Paul_Catholic_Elementary_School	York_CDSB	15	233
3018	2	Canadian_Martyrs_Catholic_Elementary_School	York_CDSB	15	417
3019	2	St_Elizabeth_Seton_Catholic_Elementary_School	York_CDSB	15	320
3020	2	Our_Lady_of_Good_Counsel_Catholic_Elementary_School	York_CDSB	15	210
3021	2	Good_Shepherd_Catholic_Elementary_School	York_CDSB	15	286
3022	2	St_Bernadette's_Catholic_Elementary_School	York_CDSB	15	506
3023	5	Holy_Cross_Catholic_Academy_High_School	York_CDSB	15	1041
3024	5	Father_Bressani_Catholic_High_School	York_CDSB	15	1001
3025	5	St_Elizabeth_Catholic_High_School	York_CDSB	15	1587
3026	5	St_Luke_Catholic_Learning_Centre	York_CDSB	15	141
3027	5	St_Jean_de_Brebeuf_Catholic_High_School	York_CDSB	15	1485
3028	5	St_Robert_Catholic_High_School	York_CDSB	15	1499
3029	5	Father_Michael_McGivney_Catholic_Academy_High_School	York_CDSB	15	1237
3030	5	St_Joan_of_Arc_Catholic_High_School	York_CDSB	15	1548
3031	5	St_Augustine_Catholic_High_School	York_CDSB	15	1325
3032	5	Jean_Vanier_High_School	York_CDSB	15	1264
3033	5	St_Brother_Andr__Catholic_High_School	York_CDSB	15	1520
3034	5	St_Therese_of_Lisieux_Catholic_High_School	York_CDSB	15	1740
3035	5	Cardinal_Carter_Catholic_Secondary_School	York_CDSB	15	1446
3036	5	St_Maximilian_Kolbe_High_School	York_CDSB	15	1264
3037	5	Sacred_Heart_Catholic_High_School	York_CDSB	15	1630
3038	1	Ross_Doan_Public_School	York_Region_DSB	16	415
3039	1	George_Street_Public_School	York_Region_DSB	16	119
3040	1	Schomberg_Public_School	York_Region_DSB	16	165
3041	1	J_L_R_Bell_Public_School	York_Region_DSB	16	134
3042	1	Queensville_Public_School	York_Region_DSB	16	107
3043	2	Woodbridge_Public_School	York_Region_DSB	16	561
3044	2	Louis-Honore_Frechette_Public_School	York_Region_DSB	16	560
3045	2	Glen_Shields	York_Region_DSB	16	565
3046	2	Blue_Willow_Public_School	York_Region_DSB	16	775
3047	2	Charlton_Public_School	York_Region_DSB	16	265
3048	2	Pine_Grove_Public_School	York_Region_DSB	16	582
3049	2	Westminster_Public_School	York_Region_DSB	16	286
3050	2	Yorkhill_Elementary_School	York_Region_DSB	16	387
3051	2	Henderson_Avenue_Public_School	York_Region_DSB	16	390
3052	2	Brownridge_Public_School	York_Region_DSB	16	541
3053	2	Thornhill_Public_School	York_Region_DSB	16	319
3054	2	Bayview_Glen_Public_School	York_Region_DSB	16	174
3055	2	E_J_Sand_Public_School	York_Region_DSB	16	300
3056	2	Wilshire_Elementary_School	York_Region_DSB	16	397
3057	2	Elder's_Mills_Public_School	York_Region_DSB	16	333
3058	2	German_Mills_Public_School	York_Region_DSB	16	333
3059	2	Rosedale_Heights_Public_School	York_Region_DSB	16	406
3060	2	Ventura_Park_Public_School	York_Region_DSB	16	401
3061	2	Johnsview_Village_Public_School	York_Region_DSB	16	263
3062	2	Glenn_Gould_Public_School	York_Region_DSB	16	478
3063	2	Bayview_Fairways_Public_School	York_Region_DSB	16	347
3064	2	Pierre_Berton_Public_School	York_Region_DSB	16	478
3065	2	Lorna_Jackson_Public_School	York_Region_DSB	16	430
3066	2	Woodland_Public_School	York_Region_DSB	16	326
3067	2	Milliken_Mills_Public_School	York_Region_DSB	16	434
3068	2	Baythorn_Public_School	York_Region_DSB	16	559
3069	2	Bakersfield_Public_School	York_Region_DSB	16	600
3070	2	Highgate_Public_School	York_Region_DSB	16	588
3071	2	Willowbrook_Public_School	York_Region_DSB	16	316
3072	2	Aldergrove_Public_School	York_Region_DSB	16	616
3073	2	Stornoway_Crescent_Public_School	York_Region_DSB	16	134
3074	2	Julliard_Public_School	York_Region_DSB	16	713
3075	2	Wilclay_Public_School	York_Region_DSB	16	787
3076	2	Thornhill_Woods_Public_School	York_Region_DSB	16	658
3077	2	Armadale_Public_School	York_Region_DSB	16	845
3078	2	Forest_Run_Elementary_School	York_Region_DSB	16	785
3079	2	Fossil_Hill_Public_School	York_Region_DSB	16	637
3080	2	Vellore_Woods_Public_School	York_Region_DSB	16	546
3081	2	Parkland_Public_School	York_Region_DSB	16	608
3082	2	Carrville_Mills_Public_School	York_Region_DSB	16	556
3083	2	Kleinburg_Public_School	York_Region_DSB	16	313
3084	2	Randall_Public_School	York_Region_DSB	16	782
3085	2	Maple_Creek_Public_School	York_Region_DSB	16	654
3086	2	Charles_Howitt_Public_School	York_Region_DSB	16	339
3087	2	Cedarwood_Public_School	York_Region_DSB	16	646
3088	2	Markham_Gateway_Public_School	York_Region_DSB	16	617
3089	2	Coppard_Glen_Public_School	York_Region_DSB	16	602
3090	2	ACCESS_Elementary	York_Region_DSB	16	478
3091	2	Adrienne_Clarkson_Public_School	York_Region_DSB	16	595
3092	2	Ellen_Fairclough_Public_School	York_Region_DSB	16	356
3093	2	Joseph_A_Gibson	York_Region_DSB	16	257
3094	2	Dr_Roberta_Bondar_Public_School	York_Region_DSB	16	262
3095	2	Doncrest_Public_School	York_Region_DSB	16	555
3096	2	Nellie_McClung_Public_School	York_Region_DSB	16	478
