DAUID  PROBABILITY  CUMULATIVE PROBABILITY (2006)
35204088    0.000463867         0.60845
35204089    0.000155341         0.608606
35204090    0.000197364         0.608803
35204091    0.000212988         0.609016
35204092    0.000156778         0.609173
35204093    0.000444831         0.609618
35204094    0.00060125         0.610219
35204095    0.000301164         0.61052
35204096    0.000401552         0.610922
35204097    0.000374973         0.611296
35204098    0.000271532         0.611568
35204100    0.000501939         0.61207
35204101    0.000642913         0.612713
35204103    0.000401372         0.613114
35204105    0.000399756         0.613514
35204106    0.000240105         0.613754
35204107    0.00014708         0.613901
35204109    0.000374434         0.614276
35204110    0.000354141         0.61463
35204111    0.000485058         0.615115
35204112    0.000253574         0.615368
35204113    0.000332591         0.615701
35204114    0.000197723         0.615899
35204115    0.000258602         0.616157
35204116    0.000135766         0.616293
35204117    0.000320918         0.616614
35204118    0.000463867         0.617078
35204119    0.00029416         0.617372
35204120    0.000240105         0.617612
35204121    0.00041089         0.618023
35204124    0.00123231         0.619255
35204125    0.000281589         0.619537
35204126    0.000848538         0.620385
35204127    0.000259141         0.620645
35204128    0.000644889         0.621289
35204129    0.000241721         0.621531
35204130    0.000114934         0.621646
35204131    0.000179944         0.621826
35204133    0.000227534         0.622054
35204134    0.000145284         0.622199
35204135    0.000340493         0.622539
35204136    0.000200955         0.62274
35204137    0.000270275         0.623011
35204138    0.00027243         0.623283
35204139    0.000399935         0.623683
35204141    0.000387724         0.624071
35204142    0.00026399         0.624335
35204143    0.000350909         0.624686
35204144    0.000309963         0.624996
35204145    0.00034175         0.625337
35204146    0.000204367         0.625542
35204147    0.000238129         0.62578
35204148    0.000150672         0.62593
35204149    0.00019036         0.626121
35204150    0.000156778         0.626278
35204151    0.000171683         0.626449
35204152    9.46412e-05         0.626544
35204153    9.93104e-05         0.626643
35204154    0.000196645         0.62684
35204155    0.000119783         0.62696
35204156    0.000118706         0.627078
35204157    0.000163063         0.627241
35204158    0.000288413         0.62753
35204159    0.000123554         0.627653
35204160    7.66827e-05         0.62773
35204161    8.63803e-05         0.627816
35204162    7.86581e-05         0.627895
35204163    8.63803e-05         0.627982
35204164    0.000106135         0.628088
35204165    0.000645428         0.628733
35204166    0.000102722         0.628836
35204167    0.000106673         0.628942
35204168    0.000149235         0.629092
35204169    6.01609e-05         0.629152
35204170    9.62574e-05         0.629248
35204171    0.000205625         0.629454
35204172    8.56619e-05         0.629539
35204173    9.12291e-05         0.629631
35204174    9.8592e-05         0.629729
35204176    7.59644e-05         0.629805
35204177    9.48208e-05         0.6299
35204178    0.000140974         0.630041
35204179    0.000103082         0.630144
35204180    0.000105237         0.630249
35204181    0.000123195         0.630373
35204182    0.000147619         0.63052
35204183    0.00010362         0.630624
35204184    0.000201494         0.630825
35204185    0.000310502         0.631136
35204186    9.10495e-05         0.631227
35204187    0.00014277         0.63137
35204188    9.37432e-05         0.631463
35204189    8.85353e-05         0.631552
35204190    0.000243697         0.631796
35204191    0.00011224         0.631908
35204192    9.87716e-05         0.632007
35204193    5.76467e-05         0.632064
35204194    0.000189103         0.632253
35204195    0.000309245         0.632563
35204196    8.42253e-05         0.632647
35204197    0.000110265         0.632757
35204198    0.00019467         0.632952
35204199    0.000165218         0.633117
35204200    1.49055e-05         0.633132
35204201    0.000134689         0.633267
35204202    5.69284e-05         0.633323
35204204    1.95747e-05         0.633343
35204205    5.98017e-05         0.633403
35204206    6.08792e-05         0.633464
35204207    6.77035e-05         0.633531
35204208    0.000218555         0.63375
35204209    3.25048e-05         0.633782
35204211    4.6692e-05         0.633829
35204212    0.000169708         0.633999
35204213    0.000166475         0.634165
35204214    9.33841e-05         0.634259
35204215    0.000153545         0.634412
35204216    0.000170067         0.634582
35204217    4.72308e-05         0.63463
35204218    0.000133611         0.634763
35204219    6.01609e-05         0.634823
35204220    8.92536e-05         0.634913
35204221    8.87149e-05         0.635001
35204222    0.000150312         0.635152
35204224    8.2609e-05         0.635234
35204225    0.000100927         0.635335
35204226    9.15882e-05         0.635427
35204227    0.000263092         0.63569
35204228    0.000261475         0.635951
35204229    0.000125171         0.636076
35204230    0.000265785         0.636342
35204231    0.000157855         0.6365
35204232    0.000196645         0.636697
35204233    6.41118e-05         0.636761
35204234    0.000680088         0.637441
35204235    7.88377e-05         0.63752
35204236    0.000126069         0.637646
35204237    9.17678e-05         0.637738
35204238    0.000128583         0.637866
35204239    0.000361145         0.638227
35204240    0.000252855         0.63848
35204241    0.000799691         0.63928
35204242    0.000301343         0.639581
35204243    0.000238309         0.63982
35204244    6.68055e-05         0.639886
35204245    6.66259e-05         0.639953
35204246    0.000421845         0.640375
35204247    0.000272251         0.640647
35204248    4.4537e-05         0.640692
35204249    0.000356296         0.641048
35204250    7.11156e-05         0.641119
35204251    9.60779e-05         0.641215
35204252    8.96128e-05         0.641305
35204253    4.25616e-05         0.641347
35204254    0.000130379         0.641478
35204255    0.00013828         0.641616
35204256    5.87242e-05         0.641675
35204257    0.000200237         0.641875
35204258    0         0.641875
35204259    0.000879247         0.642754
35204260    0.000654227         0.643408
35204261    0.000188564         0.643597
35204262    7.16543e-05         0.643669
35204263    7.93765e-05         0.643748
35204265    0.000127864         0.643876
35204266    3.0709e-05         0.643907
35204267    0.000410351         0.644317
35204268    0.000103261         0.64442
35204269    0.00109978         0.64552
35204271    0.00017725         0.645697
35204272    0.000524747         0.646222
35204273    0         0.646222
35204274    0.000103261         0.646325
35204275    9.66166e-05         0.646422
35204276    9.26657e-05         0.646515
35204277    0.000192694         0.646707
35204278    8.56619e-05         0.646793
35204279    0.000108828         0.646902
35204280    7.47073e-05         0.646976
35204281    0.000119603         0.647096
35204282    0.000144027         0.64724
35204283    0.000111702         0.647352
35204284    0.000564615         0.647916
35204285    0.000100927         0.648017
35204286    0.000108469         0.648126
35204287    0.000131815         0.648258
35204288    9.2127e-05         0.64835
35204289    8.88945e-05         0.648439
35204290    0.0002507         0.648689
35204291    0.000147798         0.648837
35204292    0.000123734         0.648961
35204293    8.09927e-05         0.649042
35204294    9.37432e-05         0.649136
35204295    7.99152e-05         0.649215
35204296    0.000126069         0.649342
35204297    8.29682e-05         0.649424
35204298    0.000224661         0.649649
35204299    7.32706e-05         0.649722
35204300    8.85353e-05         0.649811
35204301    7.75806e-05         0.649889
35204302    9.46412e-05         0.649983
35204303    8.33273e-05         0.650067
35204304    8.44048e-05         0.650151
35204305    0.000218914         0.65037
35204306    0.000637346         0.651007
35204307    0.000205804         0.651213
35204308    0.000234358         0.651447
35204309    7.29114e-05         0.65152
35204310    0.000456325         0.651977
35204311    0.000134329         0.652111
35204312    0.000254112         0.652365
35204313    0.000113857         0.652479
35204314    0.000252496         0.652731
35204315    0.000101645         0.652833
35204316    0.000411608         0.653245
35204317    0.000355578         0.6536
35204318    0.000110085         0.65371
35204319    0.000106135         0.653816
35204320    0.000165398         0.653982
35204321    0.000235256         0.654217
35204322    8.88945e-05         0.654306
35204323    9.32045e-05         0.654399
35204324    9.71554e-05         0.654496
35204325    0.000113677         0.65461
35204326    0.000130917         0.654741
35204327    7.84785e-05         0.654819
35204328    0.000108828         0.654928
35204329    0.00049296         0.655421
35204330    0.000248545         0.65567
35204331    0.000204367         0.655874
35204332    7.81194e-05         0.655952
35204333    0.000558329         0.656511
